Sale Date,ISBN,Discount,ItemID,OrderID
22/07/2019,989-28-229-3157-7,,107221-13-3224,107221-23648
22/07/2019,989-28-229-3157-7,,107221-62-4657,107221-23649
22/07/2019,989-28-229-0197-6,,107221-87-9251,107221-23650
22/07/2019,989-28-229-5891-8,0.1,107221-29-5297,107221-23651
22/07/2019,989-28-229-1404-4,,107221-88-375,107221-23652
22/07/2019,989-28-229-1404-4,,107221-53-3651,107221-23653
22/07/2019,989-28-229-6632-6,,107221-55-1400,107221-23654
22/07/2019,989-28-229-9769-6,,107221-66-93,107221-23655
22/07/2019,989-28-229-1404-4,,107221-62-9165,107221-23656
22/07/2019,989-28-229-1404-4,,107221-75-9212,107221-23657
22/07/2019,989-28-229-1404-4,,107221-32-229,107221-23658
22/07/2019,989-28-229-0197-6,,107221-61-7791,107221-23659
22/07/2019,989-28-229-5891-8,0.1,107221-39-4177,107221-23660
22/07/2019,989-28-229-9769-6,,107221-1-4865,107221-23661
22/07/2019,989-28-229-1404-4,,107221-16-443,107221-23662
22/07/2019,989-28-229-9769-6,,107221-91-4207,107221-23663
22/07/2019,989-28-229-6632-6,,107221-80-2283,107221-23664
22/07/2019,989-28-229-3157-7,,107221-30-4839,107221-23665
22/07/2019,989-28-229-7592-2,,107221-76-5396,107221-23666
22/07/2019,989-28-229-1404-4,,107221-81-5451,107221-23667
22/07/2019,989-28-229-6632-6,,107221-15-4798,107221-23668
22/07/2019,989-28-229-6632-6,,107221-1-5685,107221-23669
22/07/2019,989-28-229-0197-6,,107221-34-5785,107221-23670
22/07/2019,989-28-229-5891-8,0.1,107221-59-4910,107221-23671
22/07/2019,989-28-229-9769-6,,107221-26-8301,107221-23672
22/07/2019,989-28-79-13801-1,,107221-67-4217,107221-23673
22/07/2019,989-28-79-26824-4,,107221-15-9001,107221-23674
22/07/2019,989-28-79-71565-6,,107221-6-2697,107221-23675
22/07/2019,989-28-79-74374-1,,107221-56-6078,107221-23676
22/07/2019,989-28-79-23023-4,,107221-79-7520,107221-23677
22/07/2019,989-28-79-74374-1,,107221-7-3898,107221-23678
22/07/2019,989-28-79-40897-8,,107221-40-44,107221-23679
22/07/2019,989-28-79-13801-1,,107221-44-7321,107221-23680
22/07/2019,989-28-79-13801-1,,107221-29-3712,107221-23681
22/07/2019,989-28-79-74374-1,,107221-40-3803,107221-23682
22/07/2019,989-28-79-74374-1,,107221-64-9844,107221-23683
22/07/2019,989-28-79-91028-0,,107221-98-7732,107221-23684
22/07/2019,989-28-79-13801-1,,107221-63-9005,107221-23685
22/07/2019,989-28-79-91028-0,,107221-63-4656,107221-23686
22/07/2019,989-28-79-55752-2,,107221-76-622,107221-23687
22/07/2019,989-28-79-74374-1,,107221-61-2378,107221-23688
22/07/2019,989-28-79-71565-6,,107221-8-5327,107221-23689
22/07/2019,989-28-79-91028-0,,107221-44-2313,107221-23690
22/07/2019,989-28-79-82339-9,,107221-86-8570,107221-23691
22/07/2019,989-28-79-23023-4,,107221-28-8767,107221-23692
22/07/2019,989-28-79-13801-1,,107221-1-1233,107221-23693
22/07/2019,989-28-79-68089-3,0.05,107221-77-8082,107221-23694
22/07/2019,989-28-79-13801-1,,107221-80-6852,107221-23695
22/07/2019,989-28-79-26824-4,,107221-68-3379,107221-23696
22/07/2019,989-28-79-23023-4,,107221-75-7198,107221-23697
22/07/2019,989-28-79-13801-1,,107221-40-5288,107221-23698
22/07/2019,989-28-79-74374-1,,107221-35-1076,107221-23699
22/07/2019,989-28-79-23023-4,,107221-38-3351,107221-23700
22/07/2019,989-28-79-74374-1,,107221-1-651,107221-23702
22/07/2019,989-28-79-13801-1,,107221-64-5518,107221-23703
22/07/2019,989-28-79-13801-1,,107221-84-6297,107221-23704
22/07/2019,989-28-79-13801-1,,107221-79-5922,107221-23705
22/07/2019,989-28-79-23023-4,,107221-30-3568,107221-23706
22/07/2019,989-28-79-13801-1,,107221-82-4891,107221-23707
22/07/2019,989-28-79-74374-1,,107221-43-8683,107221-23708
22/07/2019,989-28-79-13801-1,,107221-2-7325,107221-23709
22/07/2019,989-28-79-74374-1,,107221-15-8985,107221-23710
22/07/2019,989-28-79-13801-1,,107221-31-6687,107221-23711
22/07/2019,989-28-79-40897-8,,107221-8-6657,107221-23712
22/07/2019,989-28-79-74374-1,,107221-13-509,107221-23713
22/07/2019,989-28-79-13801-1,,107221-32-3564,107221-23714
22/07/2019,989-28-79-71565-6,,107221-51-4889,107221-23715
22/07/2019,989-28-79-68089-3,0.05,107221-67-257,107221-23716
22/07/2019,989-28-79-71565-6,,107221-83-2335,107221-23717
22/07/2019,989-28-79-74374-1,,107221-5-7996,107221-23718
22/07/2019,989-28-79-91028-0,,107221-25-7387,107221-23719
22/07/2019,989-28-79-44730-4,,107221-67-9430,107221-23720
22/07/2019,989-28-79-68089-3,0.05,107221-83-3999,107221-23721
22/07/2019,989-28-79-68089-3,0.05,107221-86-5487,107221-23722
22/07/2019,989-28-79-26824-4,,107221-6-4870,107221-23723
22/07/2019,989-28-79-23023-4,,107221-73-3345,107221-23724
22/07/2019,989-28-79-68089-3,0.05,107221-10-6297,107221-23725
22/07/2019,989-28-79-23023-4,,107221-14-1739,107221-23726
22/07/2019,989-28-79-74374-1,,107221-48-3372,107221-23727
22/07/2019,989-28-79-23023-4,,107221-52-8843,107221-23728
22/07/2019,989-28-79-74374-1,,107221-71-6359,107221-23729
22/07/2019,989-28-79-13801-1,,107221-2-1645,107221-23730
22/07/2019,989-28-79-13801-1,,107221-28-5214,107221-23731
22/07/2019,989-28-79-23023-4,,107221-29-947,107221-23732
22/07/2019,989-28-79-13801-1,,107221-1-2835,107221-23733
22/07/2019,989-28-79-13801-1,,107221-97-4654,107221-23734
22/07/2019,989-28-79-68089-3,0.05,107221-66-3541,107221-23735
22/07/2019,989-28-79-68089-3,0.15,107221-1-9045,107221-23736
22/07/2019,989-28-79-68089-3,0.05,107221-6-421,107221-23737
22/07/2019,989-28-79-13801-1,,107221-93-127,107221-23738
22/07/2019,989-28-79-23023-4,,107221-30-1126,107221-23739
22/07/2019,989-28-79-23023-4,,107221-11-2673,107221-23740
22/07/2019,989-28-79-23023-4,,107221-61-3787,107221-23741
22/07/2019,989-28-79-23023-4,,107221-82-72,107221-23742
22/07/2019,989-28-79-13801-1,,107221-91-8239,107221-23743
22/07/2019,989-28-79-23023-4,,107221-63-3091,107221-23744
22/07/2019,989-28-79-23023-4,,107221-76-4425,107221-23745
22/07/2019,989-28-79-13801-1,,107221-72-6733,107221-23746
22/07/2019,989-28-79-13801-1,,107221-93-5549,107221-23747
22/07/2019,989-28-3705-222-9,,107221-52-2738,107221-23748
22/07/2019,989-28-3705-492-6,,107221-77-5200,107221-23749
22/07/2019,989-28-3705-492-6,,107221-81-6688,107221-23750
22/07/2019,989-28-3705-222-9,,107221-58-4013,107221-23751
22/07/2019,989-28-3705-222-9,,107221-1-4231,107221-23752
22/07/2019,989-28-3705-222-9,,107221-83-7900,107221-23753
22/07/2019,989-28-3705-492-6,,107221-43-6092,107221-23754
22/07/2019,989-28-3705-222-9,,107221-23-9926,107221-23755
22/07/2019,989-28-3705-222-9,0.13,107221-42-8227,107221-23756
22/07/2019,989-28-3705-222-9,,107221-31-2343,107221-23757
22/07/2019,989-28-3705-492-6,,107221-11-1792,107221-23758
22/07/2019,989-28-3705-492-6,,107221-62-5704,107221-23759
22/07/2019,989-28-3705-492-6,,107221-63-2905,107221-23760
22/07/2019,989-28-3705-222-9,,107221-97-7932,107221-23761
22/07/2019,989-28-3705-222-9,,107221-20-6650,107221-23762
22/07/2019,989-28-3705-054-6,,107221-54-105,107221-23763
22/07/2019,989-28-3705-007-2,,107221-60-9255,107221-23763
22/07/2019,989-28-3705-987-7,,107221-39-2067,107221-23764
22/07/2019,989-28-3705-007-2,,107221-41-6352,107221-23764
22/07/2019,989-28-3705-007-2,,107221-33-8373,107221-23765
22/07/2019,989-28-79-32105-5,,107221-79-9418,107221-23765
22/07/2019,989-28-79-32105-5,,107221-26-300,107221-23766
22/07/2019,989-28-79-45675-7,,107221-87-8966,107221-23766
22/07/2019,989-28-79-69807-2,,107221-61-7704,107221-23767
22/07/2019,989-28-79-69807-2,,107221-84-1590,107221-23767
22/07/2019,989-28-79-69807-2,,107221-69-3389,107221-23768
22/07/2019,989-28-79-05670-4,,107221-80-871,107221-23768
22/07/2019,989-28-229-7592-2,,107221-35-6760,107221-23769
22/07/2019,989-28-79-69807-2,,107221-76-4063,107221-23769
22/07/2019,989-28-229-1404-4,,107221-8-2514,107221-23770
22/07/2019,989-28-229-1404-4,,107221-96-1150,107221-23770
22/07/2019,989-28-229-3157-7,,107221-1-2911,107221-23771
22/07/2019,989-28-229-6632-6,,107221-87-1187,107221-23771
22/07/2019,989-28-79-13801-1,,107221-31-150,107221-23772
22/07/2019,989-28-79-13801-1,,107221-74-1811,107221-23772
22/07/2019,989-28-79-55824-6,,107221-25-9087,107221-23773
22/07/2019,989-28-79-51397-9,,107221-38-4333,107221-23773
22/07/2019,989-28-79-26824-4,,107221-57-1676,107221-23774
22/07/2019,989-28-79-43574-5,,107221-88-366,107221-23774
22/07/2019,989-28-79-74374-1,,107221-46-1669,107221-23775
22/07/2019,989-28-79-23023-4,,107221-54-562,107221-23775
22/07/2019,989-28-79-68089-3,0.05,107221-65-4990,107221-23776
22/07/2019,989-28-79-74374-1,,107221-64-9997,107221-23776
22/07/2019,989-28-79-03683-6,,107221-61-2842,107221-23777
22/07/2019,989-28-3705-222-9,,107221-66-8938,107221-23777
22/07/2019,989-28-3705-222-9,0.13,107221-42-1734,107221-23778
22/07/2019,989-28-79-03683-6,,107221-96-7518,107221-23778
22/07/2019,989-28-79-16826-1,,107221-15-5311,107221-23779
22/07/2019,989-28-79-13801-1,,107221-31-9376,107221-23779
22/07/2019,989-28-3705-054-6,,107221-44-9072,107221-23779
22/07/2019,989-28-79-45675-7,,107221-11-5114,107221-23780
22/07/2019,989-28-79-23023-4,,107221-62-2423,107221-23780
22/07/2019,989-28-79-82749-6,,107221-70-7124,107221-23780
22/07/2019,989-28-79-13801-1,,107221-44-2316,107221-23781
22/07/2019,989-28-79-13871-4,,107221-79-4951,107221-23781
22/07/2019,989-28-3705-492-6,,107221-91-7168,107221-23781
22/07/2019,989-28-79-23023-4,,107221-19-2674,107221-23782
22/07/2019,989-28-3705-007-2,,107221-39-648,107221-23782
22/07/2019,989-28-229-1404-4,,107221-4-8262,107221-23782
22/07/2019,989-28-79-23023-4,,107221-74-3702,107221-23782
23/07/2019,989-28-79-68089-3,0.15,107222-1-6472,107221-23912
23/07/2019,989-28-3705-987-7,,107222-35-5117,107222-23783
23/07/2019,989-28-3705-007-2,,107222-61-3839,107222-23784
23/07/2019,989-28-3705-987-7,,107222-4-6849,107222-23785
23/07/2019,989-28-3705-007-2,,107222-12-2551,107222-23786
23/07/2019,989-28-3705-987-7,,107222-53-1435,107222-23787
23/07/2019,989-28-3705-007-2,,107222-87-77,107222-23788
23/07/2019,989-28-3705-007-2,,107222-46-6048,107222-23789
23/07/2019,989-28-3705-152-9,,107222-96-8323,107222-23790
23/07/2019,989-28-3705-007-2,,107222-82-7038,107222-23791
23/07/2019,989-28-3705-583-1,,107222-65-5698,107222-23792
23/07/2019,989-28-3705-987-7,,107222-69-4092,107222-23793
23/07/2019,989-28-3705-007-2,,107222-14-3837,107222-23794
23/07/2019,989-28-3705-152-9,,107222-39-348,107222-23795
23/07/2019,989-28-3705-054-6,,107222-8-8932,107222-23796
23/07/2019,989-28-3705-649-4,,107222-64-8062,107222-23797
23/07/2019,989-28-3705-007-2,,107222-81-3134,107222-23798
23/07/2019,989-28-3705-007-2,,107222-26-5661,107222-23799
23/07/2019,989-28-3705-138-3,,107222-10-749,107222-23800
23/07/2019,989-28-3705-138-3,,107222-62-7811,107222-23801
23/07/2019,989-28-3705-007-2,,107222-97-7123,107222-23802
23/07/2019,989-28-3705-007-2,,107222-2-7455,107222-23803
23/07/2019,989-28-3705-987-7,,107222-2-1566,107222-23804
23/07/2019,989-28-3705-054-6,,107222-18-8401,107222-23805
23/07/2019,989-28-3705-007-2,,107222-91-4210,107222-23806
23/07/2019,989-28-3705-007-2,,107222-68-4129,107222-23807
23/07/2019,989-28-3705-592-3,,107222-70-7501,107222-23808
23/07/2019,989-28-3705-007-2,,107222-27-1227,107222-23809
23/07/2019,989-28-3705-369-1,,107222-62-4221,107222-23810
23/07/2019,989-28-79-67891-3,,107222-5-9569,107222-23811
23/07/2019,989-28-79-07610-8,,107222-95-3001,107222-23812
23/07/2019,989-28-79-45675-7,,107222-29-3615,107222-23813
23/07/2019,989-28-79-30536-9,,107222-78-6736,107222-23814
23/07/2019,989-28-79-22871-2,,107222-91-9591,107222-23815
23/07/2019,989-28-79-45675-7,,107222-86-9109,107222-23816
23/07/2019,989-28-79-16826-1,,107222-81-2144,107222-23817
23/07/2019,989-28-79-16826-1,,107222-23-1762,107222-23818
23/07/2019,989-28-79-22871-2,,107222-5-2327,107222-23819
23/07/2019,989-28-79-30536-9,,107222-72-4814,107222-23820
23/07/2019,989-28-79-32105-5,,107222-36-4386,107222-23821
23/07/2019,989-28-79-42728-3,,107222-50-2585,107222-23822
23/07/2019,989-28-79-21991-8,,107222-40-7757,107222-23823
23/07/2019,989-28-79-22871-2,,107222-47-4968,107222-23824
23/07/2019,989-28-79-45675-7,,107222-88-5696,107222-23825
23/07/2019,989-28-79-45675-7,,107222-89-9228,107222-23826
23/07/2019,989-28-79-32105-5,,107222-47-5320,107222-23827
23/07/2019,989-28-79-86624-2,,107222-73-9497,107222-23828
23/07/2019,989-28-654-5018-9,,107222-97-8611,107222-23829
23/07/2019,989-28-79-82125-8,,107222-62-1509,107222-23830
23/07/2019,989-28-79-82125-8,,107222-1-4656,107222-23831
23/07/2019,989-28-79-69807-2,,107222-1-3587,107222-23832
23/07/2019,989-28-79-13871-4,,107222-93-3463,107222-23833
23/07/2019,989-28-79-69807-2,,107222-58-8372,107222-23834
23/07/2019,989-28-79-69807-2,,107222-55-5282,107222-23835
23/07/2019,989-28-79-82125-8,,107222-62-1508,107222-23836
23/07/2019,989-28-79-13871-4,,107222-93-6056,107222-23837
23/07/2019,989-28-79-05670-4,,107222-30-7996,107222-23838
23/07/2019,989-28-79-13871-4,,107222-93-3462,107222-23839
23/07/2019,989-28-79-13871-4,,107222-34-5690,107222-23840
23/07/2019,989-28-79-69807-2,,107222-30-6240,107222-23841
23/07/2019,989-28-79-69807-2,,107222-55-5281,107222-23842
23/07/2019,989-28-79-13871-4,,107222-76-6063,107222-23843
23/07/2019,989-28-79-69807-2,,107222-51-7881,107222-23844
23/07/2019,989-28-79-13871-4,,107222-34-5689,107222-23845
23/07/2019,989-28-79-82125-8,,107222-1-4655,107222-23846
23/07/2019,989-28-79-05670-4,,107222-99-8406,107222-23847
23/07/2019,989-28-79-13871-4,,107222-61-3095,107222-23848
23/07/2019,989-28-79-13871-4,,107222-41-8792,107222-23849
23/07/2019,989-28-79-82749-6,,107222-28-4044,107222-23850
23/07/2019,989-28-79-69807-2,,107222-51-7880,107222-23851
23/07/2019,989-28-79-82749-6,,107222-58-1903,107222-23852
23/07/2019,989-28-79-82749-6,,107222-28-4043,107222-23853
23/07/2019,989-28-79-82749-6,,107222-58-1902,107222-23854
23/07/2019,989-28-79-13871-4,,107222-41-8791,107222-23855
23/07/2019,989-28-79-05670-4,,107222-13-6802,107222-23856
23/07/2019,989-28-79-22562-9,,107222-40-8534,107222-23857
23/07/2019,989-28-79-69807-2,,107222-58-8371,107222-23858
23/07/2019,989-28-79-13871-4,,107222-93-6055,107222-23859
23/07/2019,989-28-654-8573-0,,107222-10-42,107222-23860
23/07/2019,989-28-654-6033-1,,107222-20-6341,107222-23861
23/07/2019,989-28-229-7592-2,,107222-28-4802,107222-23862
23/07/2019,989-28-229-7592-2,,107222-1-3925,107222-23863
23/07/2019,989-28-229-9769-6,,107222-11-3888,107222-23864
23/07/2019,989-28-229-3157-7,,107222-19-4434,107222-23865
23/07/2019,989-28-229-7592-2,,107222-29-5382,107222-23866
23/07/2019,989-28-229-0197-6,,107222-14-5087,107222-23867
23/07/2019,989-28-229-1404-4,,107222-4-5049,107222-23868
23/07/2019,989-28-229-6632-6,,107222-87-2024,107222-23869
23/07/2019,989-28-229-1404-4,,107222-50-2188,107222-23870
23/07/2019,989-28-229-0197-6,,107222-60-601,107222-23871
23/07/2019,989-28-229-7592-2,,107222-95-5264,107222-23872
23/07/2019,989-28-229-9769-6,,107222-80-4896,107222-23873
23/07/2019,989-28-229-6632-6,,107222-92-2092,107222-23874
23/07/2019,989-28-229-1404-4,,107222-44-4583,107222-23875
23/07/2019,989-28-229-7592-2,,107222-95-3887,107222-23876
23/07/2019,989-28-229-3157-7,,107222-58-5969,107222-23877
23/07/2019,989-28-229-7592-2,,107222-15-4915,107222-23878
23/07/2019,989-28-229-7592-2,,107222-67-4259,107222-23879
23/07/2019,989-28-229-9769-6,,107222-18-2445,107222-23880
23/07/2019,989-28-229-7592-2,,107222-71-3862,107222-23881
23/07/2019,989-28-229-9769-6,,107222-60-8632,107222-23882
23/07/2019,989-28-229-6632-6,,107222-66-5944,107222-23883
23/07/2019,989-28-229-7592-2,,107222-53-2092,107222-23884
23/07/2019,989-28-229-6632-6,,107222-32-4177,107222-23885
23/07/2019,989-28-229-6632-6,,107222-40-7220,107222-23886
23/07/2019,989-28-229-6632-6,,107222-79-6991,107222-23887
23/07/2019,989-28-229-9769-6,,107222-56-5922,107222-23888
23/07/2019,989-28-229-1404-4,,107222-73-8653,107222-23889
23/07/2019,989-28-229-1404-4,,107222-73-3543,107222-23890
23/07/2019,989-28-229-5891-8,0.1,107222-58-1571,107222-23891
23/07/2019,989-28-229-5891-8,0.1,107222-80-1374,107222-23892
23/07/2019,989-28-229-1404-4,,107222-32-3203,107222-23893
23/07/2019,989-28-229-6632-6,,107222-10-3878,107222-23894
23/07/2019,989-28-79-26824-4,,107222-65-7046,107222-23895
23/07/2019,989-28-79-74374-1,,107222-37-7135,107222-23896
23/07/2019,989-28-79-13801-1,,107222-59-4333,107222-23897
23/07/2019,989-28-79-68089-3,0.05,107222-67-1775,107222-23898
23/07/2019,989-28-79-71565-6,,107222-92-4688,107222-23899
23/07/2019,989-28-79-71565-6,,107222-21-2351,107222-23900
23/07/2019,989-28-79-13801-1,,107222-35-7445,107222-23901
23/07/2019,989-28-79-40897-8,,107222-62-6494,107222-23902
23/07/2019,989-28-79-82339-9,,107222-18-2597,107222-23903
23/07/2019,989-28-79-68089-3,0.05,107222-22-2100,107222-23904
23/07/2019,989-28-79-23023-4,,107222-52-9047,107222-23905
23/07/2019,989-28-79-13801-1,,107222-78-6173,107222-23906
23/07/2019,989-28-79-68089-3,0.05,107222-24-8784,107222-23907
23/07/2019,989-28-79-13801-1,,107222-62-6718,107222-23908
23/07/2019,989-28-79-23023-4,,107222-31-9958,107222-23909
23/07/2019,989-28-79-26824-4,,107222-76-6070,107222-23910
23/07/2019,989-28-79-71565-6,,107222-72-4785,107222-23911
23/07/2019,989-28-79-26824-4,,107222-65-3609,107222-23913
23/07/2019,989-28-79-13801-1,,107222-94-8317,107222-23914
23/07/2019,989-28-79-74374-1,,107222-49-7649,107222-23915
23/07/2019,989-28-79-74374-1,,107222-3-9847,107222-23916
23/07/2019,989-28-79-68531-7,,107222-22-4704,107222-23917
23/07/2019,989-28-79-74374-1,,107222-10-2044,107222-23918
23/07/2019,989-28-79-23023-4,,107222-16-2054,107222-23919
23/07/2019,989-28-79-23023-4,,107222-12-1902,107222-23920
23/07/2019,989-28-79-40897-8,,107222-9-3145,107222-23921
23/07/2019,989-28-79-23023-4,,107222-57-7535,107222-23922
23/07/2019,989-28-79-26824-4,,107222-55-6571,107222-23923
23/07/2019,989-28-79-13801-1,,107222-89-7786,107222-23924
23/07/2019,989-28-79-23023-4,,107222-21-3528,107222-23925
23/07/2019,989-28-79-74374-1,,107222-56-6246,107222-23926
23/07/2019,989-28-79-13801-1,,107222-9-1544,107222-23927
23/07/2019,989-28-79-23023-4,,107222-53-668,107222-23928
23/07/2019,989-28-79-91028-0,,107222-40-9162,107222-23929
23/07/2019,989-28-79-74374-1,,107222-50-9744,107222-23930
23/07/2019,989-28-79-71565-6,,107222-6-1108,107222-23931
23/07/2019,989-28-79-74374-1,,107222-29-2605,107222-23932
23/07/2019,989-28-79-74374-1,,107222-51-6596,107222-23933
23/07/2019,989-28-79-40897-8,,107222-28-9387,107222-23934
23/07/2019,989-28-79-71565-6,,107222-63-518,107222-23935
23/07/2019,989-28-79-74374-1,,107222-95-2427,107222-23936
23/07/2019,989-28-79-68089-3,0.05,107222-71-1989,107222-23937
23/07/2019,989-28-79-68089-3,0.15,107222-1-7647,107222-23938
23/07/2019,989-28-79-55824-6,,107222-27-7460,107222-23939
23/07/2019,989-28-79-13801-1,,107222-12-4179,107222-23940
23/07/2019,989-28-79-74374-1,,107222-93-3109,107222-23941
23/07/2019,989-28-79-26824-4,,107222-15-3091,107222-23942
23/07/2019,989-28-79-51397-9,,107222-26-4795,107222-23943
23/07/2019,989-28-79-91028-0,,107222-72-5561,107222-23944
23/07/2019,989-28-79-71565-6,,107222-48-7613,107222-23945
23/07/2019,989-28-79-71565-6,,107222-45-9555,107222-23946
23/07/2019,989-28-79-13801-1,,107222-76-3294,107222-23947
23/07/2019,989-28-79-40897-8,,107222-34-8906,107222-23948
23/07/2019,989-28-79-71565-6,,107222-33-847,107222-23949
23/07/2019,989-28-79-23023-4,,107222-98-767,107222-23950
23/07/2019,989-28-79-13801-1,,107222-76-8344,107222-23951
23/07/2019,989-28-79-13801-1,,107222-91-3099,107222-23952
23/07/2019,989-28-79-23023-4,,107222-26-1147,107222-23953
23/07/2019,989-28-79-23023-4,,107222-82-3458,107222-23954
23/07/2019,989-28-79-23023-4,,107222-87-9713,107222-23955
23/07/2019,989-28-79-74374-1,,107222-32-7920,107222-23956
23/07/2019,989-28-79-26824-4,,107222-72-8856,107222-23957
23/07/2019,989-28-79-23023-4,,107222-91-6624,107222-23958
23/07/2019,989-28-79-44730-4,,107222-11-5880,107222-23959
23/07/2019,989-28-79-23023-4,,107222-64-151,107222-23960
23/07/2019,989-28-3705-492-6,,107222-70-2801,107222-23961
23/07/2019,989-28-3705-492-6,,107222-85-7291,107222-23962
23/07/2019,989-28-3705-205-2,,107222-87-1672,107222-23963
23/07/2019,989-28-79-03683-6,,107222-98-199,107222-23964
23/07/2019,989-28-3705-492-6,,107222-62-6481,107222-23965
23/07/2019,989-28-3705-222-9,,107222-24-5219,107222-23966
23/07/2019,989-28-3705-492-6,,107222-28-8294,107222-23967
23/07/2019,989-28-3705-222-9,,107222-45-8075,107222-23968
23/07/2019,989-28-79-43841-8,,107222-49-484,107222-23969
23/07/2019,989-28-3705-492-6,,107222-86-3931,107222-23970
23/07/2019,989-28-3705-492-6,,107222-62-1824,107222-23971
23/07/2019,989-28-79-23015-9,,107222-95-9638,107222-23972
23/07/2019,989-28-79-14379-4,,107222-58-6806,107222-23973
23/07/2019,989-28-3705-222-9,,107222-82-9783,107222-23974
23/07/2019,989-28-79-03683-6,,107222-48-7102,107222-23975
23/07/2019,989-28-3705-492-6,,107222-9-8254,107222-23976
23/07/2019,989-28-3705-222-9,,107222-9-1780,107222-23977
